"Gene.ontology.ID","Definition","Parent.Terms","Term","Gene.name"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","TIMELESS"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","NUDT15"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","PCNA"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","NAP1L1"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","GINS4"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","ATRIP"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","GEN1"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","ERI2"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","PRIM2"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","RBPJ"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","UBE2T"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","TRRAP"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","RAD50"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","HMGB1"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","RAD51B"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","BRCA1"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","ERI1"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","TERF1"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","TATDN2"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","RAD52"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","PARP2"
"GO:0006259"," Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."," is-a cellular macromolecule metabolic process is-a nucleic acid metabolic process"," DNA metabolic process","ERCC4"
